File_name	Sample_ID	Program	Sub-program	Lab	Species	Modality	Technique	Subspecimen_type	Data_type	File_type	Access	Checksum	Anatomical_site	Counts_pipeline	Read_aligner	Genome_build	Gene_set_release	BCDC_Project	BCDC_collection	CA_usage	CA_IC_id	CA_donor	CA_tissue_provider	Contact_email	Aspera_user	Aspera_dir	Validated_nemo_dir	component_identifier	Nemo_checksum	Nemo_file_name	Released_URL	Identifier
NW_TX0029-14_S01_L003_R1_001.fastq.gz	L8TX_200107_01_G09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f120549c6a8e3db06090f8d1c1c62706	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-giii9ce	f120549c6a8e3db06090f8d1c1c62706	NW_TX0029-14_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-14_S01_L003-001.fastq.tar	nemo:seq-h4i0s4n
NW_TX0030-1_S01_L003_R1_001.fastq.gz	L8TX_200107_01_H09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	1e3d265d83691561fef27c4cb1f19372	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0e0a2ty	1e3d265d83691561fef27c4cb1f19372	NW_TX0030-1_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-1_S01_L003-001.fastq.tar	nemo:seq-1asu376
NW_TX0030-2_S01_L003_R1_001.fastq.gz	L8TX_200107_01_A10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7fd2e88b3f97ef052af8a8fd726f4058	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-vq1qrpz	7fd2e88b3f97ef052af8a8fd726f4058	NW_TX0030-2_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-2_S01_L003-001.fastq.tar	nemo:seq-j9c5qej
NW_TX0030-8_S01_L003_R1_001.fastq.gz	L8TX_200114_01_B11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	212a35ab7893eb366c3f2fdde3ddfe96	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-u9noyzi	212a35ab7893eb366c3f2fdde3ddfe96	NW_TX0030-8_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-8_S01_L003-001.fastq.tar	nemo:seq-vfype83
NW_TX0028-2_S01_L003_R1_001.fastq.gz	L8TX_191217_01_G03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	1d8a6b6ea2d5ecee59f1661f27962289	DLPFC_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-oq92pg4	1d8a6b6ea2d5ecee59f1661f27962289	NW_TX0028-2_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0028-2_S01_L003-001.fastq.tar	nemo:seq-ea1cjms
NW_TX0019-1_S01_L003_R1_001.fastq.gz	L8TX_191003_01_E03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	e750a4b6e740da771155590059885ca4	MTG_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-174xfkg	e750a4b6e740da771155590059885ca4	NW_TX0019-1_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0019-1_S01_L003-001.fastq.tar	nemo:seq-e410190
NW_TX0030-6_S01_L003_R1_001.fastq.gz	L8TX_200107_01_H10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	1cdbcd4fa42974d3c8e6eaf567e8f633	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-vk1cq9j	1cdbcd4fa42974d3c8e6eaf567e8f633	NW_TX0030-6_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-6_S01_L003-001.fastq.tar	nemo:seq-5sokxi8
NW_TX0030-7_S01_L003_R1_001.fastq.gz	L8TX_200107_01_A11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	45f192989d9ac76f7366ca4b03e70dda	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7jgcmw0	45f192989d9ac76f7366ca4b03e70dda	NW_TX0030-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-7_S01_L003-001.fastq.tar	nemo:seq-162kjng
NW_TX0030-11_S01_L003_R1_001.fastq.gz	L8TX_200114_01_E11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	4a1700fc0a8d3e5c89afd295ec8a470c	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-v78o7fv	4a1700fc0a8d3e5c89afd295ec8a470c	NW_TX0030-11_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-11_S01_L003-001.fastq.tar	nemo:seq-ht1fve2
NW_TX0030-12_S01_L003_R1_001.fastq.gz	L8TX_200114_01_F11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d7d46a0ac04389148530f8cdb484791c	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-u65d9v8	d7d46a0ac04389148530f8cdb484791c	NW_TX0030-12_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-12_S01_L003-001.fastq.tar	nemo:seq-vwnc2vq
NW_TX0029-15_S01_L003_R1_001.fastq.gz	L8TX_200106_01_A08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	efc4f162ed627899b2e4663644eee325	S1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-mph8zbn	efc4f162ed627899b2e4663644eee325	NW_TX0029-15_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-15_S01_L003-001.fastq.tar	nemo:seq-vav16ih
NW_TX0022-8_S01_L003_R1_001.fastq.gz	L8TX_191029_01_H06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d94dfb454c3a80b1b3d47593a14d9865	S1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-gn1xz8t	d94dfb454c3a80b1b3d47593a14d9865	NW_TX0022-8_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-8_S01_L003-001.fastq.tar	nemo:seq-77c2f65
NW_TX0030-3_S01_L003_R1_001.fastq.gz	L8TX_200107_01_C10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b03c091eb43c1762336d6cd414894df0	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-i1oooyk	b03c091eb43c1762336d6cd414894df0	NW_TX0030-3_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-3_S01_L003-001.fastq.tar	nemo:seq-rmg25fs
NW_TX0030-4_S01_L003_R1_001.fastq.gz	L8TX_200107_01_D10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	6345dddbb78dbb37c2ee18bc92fc9728	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-awde7hw	6345dddbb78dbb37c2ee18bc92fc9728	NW_TX0030-4_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-4_S01_L003-001.fastq.tar	nemo:seq-eg7uim2
NW_TX0030-5_S01_L003_R1_001.fastq.gz	L8TX_200107_01_E10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	14a964c03ef869598b034e92b7ba9c51	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-4pwppy3	14a964c03ef869598b034e92b7ba9c51	NW_TX0030-5_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-5_S01_L003-001.fastq.tar	nemo:seq-sci1m2k
NW_TX0030-13_S01_L003_R1_001.fastq.gz	L8TX_200114_01_G11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	a891fc4c2383d0e748e27f6caed44852	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7aazzik	a891fc4c2383d0e748e27f6caed44852	NW_TX0030-13_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-13_S01_L003-001.fastq.tar	nemo:seq-7j9pb7q
NW_TX0019-5_S01_L003_R1_001.fastq.gz	L8TX_191003_01_B04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	2db293143af8e11be6f6f5f33ee2c917	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-vxy22r9	2db293143af8e11be6f6f5f33ee2c917	NW_TX0019-5_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0019-5_S01_L003-001.fastq.tar	nemo:seq-sbq5sm9
NW_TX0019-6_S01_L003_R1_001.fastq.gz	L8TX_191003_01_C04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	a1c3bf9baf332d741e4916bcd0c2f485	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-yw1gz8j	a1c3bf9baf332d741e4916bcd0c2f485	NW_TX0019-6_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0019-6_S01_L003-001.fastq.tar	nemo:seq-ymdu2hb
NW_TX0029-13_S01_L003_R1_001.fastq.gz	L8TX_200107_01_F10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	00404deae35235f4c4111a4906b987dc	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-kr4gj3t	00404deae35235f4c4111a4906b987dc	NW_TX0029-13_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-13_S01_L003-001.fastq.tar	nemo:seq-uh2aiwp
NW_TX0022-14_S01_L003_R1_001.fastq.gz	L8TX_191105_01_B09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0464ba78ee6949da2b86f54e4319e06a	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-z49jk80	0464ba78ee6949da2b86f54e4319e06a	NW_TX0022-14_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-14_S01_L003-001.fastq.tar	nemo:seq-5iu37ur
NW_TX0038-7_S01_L003_R1_001.fastq.gz	L8TX_200306_01_A12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	5e046466e164e0e7632652ac9cb0baef	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-nnwxh0v	5e046466e164e0e7632652ac9cb0baef	NW_TX0038-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-7_S01_L003-001.fastq.tar	nemo:seq-meok6q0
NW_TX0038-12_S01_L003_R1_001.fastq.gz	L8TX_200306_01_E12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b8f082046d73b22f6193293f567edfa7	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-1bnstxt	b8f082046d73b22f6193293f567edfa7	NW_TX0038-12_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-12_S01_L003-001.fastq.tar	nemo:seq-vcqgg1e
NW_TX0038-11_S01_L003_R1_001.fastq.gz	L8TX_200306_01_D12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	1242bd6005a582dba54b989fb35d9d49	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-a4zhvak	1242bd6005a582dba54b989fb35d9d49	NW_TX0038-11_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-11_S01_L003-001.fastq.tar	nemo:seq-smr2ava
NW_TX0038-8_S01_L003_R1_001.fastq.gz	L8TX_200306_01_B12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	95900ba63a156be5b92114372a68a4e6	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7errsyn	95900ba63a156be5b92114372a68a4e6	NW_TX0038-8_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-8_S01_L003-001.fastq.tar	nemo:seq-pfjow71
NW_TX0033-8_S01_L003_R1_001.fastq.gz	L8TX_200213_01_E05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	ab263e224234062da32f038eb4a63b3e	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-efcbw5x	ab263e224234062da32f038eb4a63b3e	NW_TX0033-8_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-8_S01_L003-001.fastq.tar	nemo:seq-24c6ews
NW_TX0033-7_S01_L003_R1_001.fastq.gz	L8TX_200213_01_D05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	4a15f7927132da0050f3326b3f1439ba	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-mic7gmv	4a15f7927132da0050f3326b3f1439ba	NW_TX0033-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-7_S01_L003-001.fastq.tar	nemo:seq-i2wrs1c
SM-K6L22-1_S01_L003_R1_001.fastq.gz	L8TX_200716_01_D07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	e67cdd6e947d18f37638c81548db6b38	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-x7rb9xq	e67cdd6e947d18f37638c81548db6b38	SM-K6L22-1_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-1_S01_L003-001.fastq.tar	nemo:seq-6ak4t94
SM-K6L22-2_S01_L003_R1_001.fastq.gz	L8TX_200716_01_E07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	9cf9273a13766e5541c7e61b6ff4ce1d	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-yq5322x	9cf9273a13766e5541c7e61b6ff4ce1d	SM-K6L22-2_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-2_S01_L003-001.fastq.tar	nemo:seq-23nqfec
SM-K6L23-6_S01_L003_R1_001.fastq.gz	L8TX_200709_01_F03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	89469e3ea6b2043f1435c934c8f923e2	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-2m0xhj7	89469e3ea6b2043f1435c934c8f923e2	SM-K6L23-6_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-6_S01_L003-001.fastq.tar	nemo:seq-19mevi0
SM-K6L23-7_S01_L003_R1_001.fastq.gz	L8TX_200709_01_G03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	c63fb99b35323f01900cacb968cbae3a	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-pyfdf3h	c63fb99b35323f01900cacb968cbae3a	SM-K6L23-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-7_S01_L003-001.fastq.tar	nemo:seq-j9siyw5
NW_TX0031-10_S01_L003_R1_001.fastq.gz	L8TX_200130_01_E01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7ad13454e75ef8453001a8a9be9fa97c	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-cvt3iwc	7ad13454e75ef8453001a8a9be9fa97c	NW_TX0031-10_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0031-10_S01_L003-001.fastq.tar	nemo:seq-zod69s6
NW_TX0032-1_S01_L003_R1_001.fastq.gz	L8TX_200130_01_A02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	9f04466b13f35944ce07537074b7c6b2	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ao15kxt	9f04466b13f35944ce07537074b7c6b2	NW_TX0032-1_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0032-1_S01_L003-001.fastq.tar	nemo:seq-87q1btp
